regimen_detail_id,regimen_id,vaccine_id,from_age,to_age,age_unit_code,age_unit,from_age_number,to_age_number,schedule_type,required_injections,max_injections,unit,regimen_detail_note,dosage,nearest_injection_distance,max_distance,min_distance,is_pregnant_regimen,is_required,note,created_at,modified_at,etl_date,etl_by,record_checksum,primary_checksum
9b55a48c-bde1-4aa9-8155-a218d4f9ed47,54be4552-7a2b-43c8-ae45-bdd1b57909eb,aba69b70-86f7-4fa4-aa3f-c7fbe5f7891e,,16 tu?i,3,Age,0,16,T? d??i 16 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,dba0ea4cafa59666261ee676c56e24c6,f8096a063a7a136a2d1b3ac53f1a405f
9c106f5f-cc8d-4888-a6a6-ab1b4fdc8b42,cb05a95c-abd1-4bc8-b5b0-34d0f5b9c542,e428b854-cd7e-40da-b10f-58ed7ab66a67,,,0,,0,0,Ph? n? mang thai,2,NaN,ml,None,0.5,0,0,0,TRUE,TRUE,None,10/16/2024,10/16/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0c89472fc43bb4a646464acad840b301,733601c386cf59580f7fd4131a6e9a8b
9c1d2076-16ee-4d9d-a148-cf7df5269f98,761d86ec-b2ee-4f9b-83a6-4062ca55a0d3,7067ae7c-beac-45be-9b3f-dc7b05486620,1 tu?i,< 2 tu?i,2,Month,12,24,T? 1 - d??i 2 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,dbf08baae756af9ed416ed5b763db927,b0a359005ad3f6aa625b3129395468d0
9c58280b-ee9c-4178-a73a-92c65ed4a777,77667d21-27ea-4d5f-aff5-7363cdb3074e,e1206ca5-58ba-4e04-b27a-47a80db573ef,>=4 tu?i,,3,Age,4,1000,T? 4 tu?i tr? lên,2,2,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,8/24/2024,5/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,942fa209ea62fceea5dd0d98de901856,2f5595ce3bc245a37f569c2d55b12226
9d94d305-f32c-4597-ad70-b657594027cd,72d08452-5371-4b0c-9afa-91b3e0447238,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,80e59fddc46f718e9d70edf9bf871600,4a898258baeb5725e142cab977ba908b
9db7e4ac-59f3-4874-a5c1-b4c8ed47dddf,d54c1d1d-f311-4167-b8f2-3e3811a2fdee,cd542041-0791-4943-bef1-47fc343e388b,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,None,0.5,NaN,150,148,FALSE,TRUE,None,8/17/2023,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,47dbbe768bf3ad2ddb50388de61835c6,0e2d0d0026a178d2716ad62f619352a6
9e1c3b21-3333-4262-b3fc-2a963f88cdef,49685eb6-dfac-43f0-b1e8-165e8e47a757,ec3173d3-d38a-48ae-9b2d-297878b5cae0,7 tháng tu?i,< 1 tu?i,2,Month,7,12,T? 7 tháng - d??i 1 tu?i,3,3,ml,,0.5,0,0,0,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,af5a0e3563eae447ec3bdca16af756b4,f7d48ec770afc8f0760c70e4f8893d9f
9e2bbd76-f352-4a63-b5c3-abc7cc054588,720af96a-5638-4ecb-ab04-caaf87a5266a,c0ebde42-0cab-4176-9151-5f6e9db021b1,>= 02 tháng,< 04 tu?i,1,Week,8,209,T? tròn 02 tháng tu?i - d??i 04 tu?i - c? b?n,3,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,09ac0884c64052feedc9c7e423a280d0,c33d0c58f47487dd2eb41376245c9bc2
9f1c2d3e-4b5a-6789-0abc-def123456789,401f9529-8ae0-4e0c-a74a-10f3dcc492fb,6095081d-1991-4abd-ad81-ae6c94b10b18,6 tu?n tu?i,< 6 tháng tu?i,1,Week,6,26,T? 6 tu?n - d??i 6 tháng tu?i,4,4,ml,,0.5,NaN,60,58,FALSE,TRUE,None,11/8/2025,11/10/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,8a5f414a80ee1f7a3c4476fe8e7f167f,9a3bdd90c28c3fa4d0a12d4f8342c39b
9f62aa91-85fd-493a-9bc4-0ae1524e9b25,ec93c537-8b5d-47a4-9e7f-3c3ac7b496a1,c831fd22-a28b-4976-a61c-d2d646d948ab,12 tháng tu?i,36 tháng tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,None,0.5,NaN,12,12,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,35227ca3f01ea0aa0ccd8b3c02865240,b86f5cb3bcd76be865975d217537a883
9faed54a-1859-4bd7-853f-83119d778d01,4804dd2b-e022-4e06-b579-6817b68bc0ae,f389375a-9c42-4eae-9c89-17929d656630,9 tu?i,< 14 tu?i,3,Age,9,14,N? t? 9 - d??i 14 tu?i,2,2,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,3/6/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9e39c4ea19e8e3825b459fe0ffe15774,ac7f2acda35f0cad6f642e289e87de97
a042efe0-5451-4666-b61b-4dc5b8c359fa,e61c9179-84a5-4c90-ab53-90fa852cdfbf,4912c9b0-bb38-4aea-9635-cedb8c3aec9d,16 tu?i,,3,Age,16,1000,Nhanh - T? 16 tu?i,4,4,ml,,1,14,14,12,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,80a368f53a740ce7d78bc14bb97a6514,1b93e627531eff71db67517a86c92f64
a1b2c3d4-e5f6-7890-abcd-ef1234567890,356088ce-da68-4c8d-891a-0272913dce28,6095081d-1991-4abd-ad81-ae6c94b10b18,6 tháng tu?i,< 1 tu?i,2,Month,6,12,T? 6 tháng - d??i 1 tu?i,2,2,ml,,0.5,NaN,60,58,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5340e012fa606fc420c8fc32900d1d57,15ea4eeb9805215ddb2bf1a67c50adfe
a29cc189-f4e5-4041-97e2-167bcb278637,1f695fb9-500e-455b-8d02-48ff047dc750,f9ddf651-e433-4e7c-8786-745cf4307d32,6 tu?n,24 tháng tu?i,1,Week,6,105,Tiêm m?i 3 sau 1 tu?i,4,4,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,744faed5241578aa60e0d97d1ec25634,f1e9831024f8593160aa73eac19546c5
a382815e-d729-47d8-b0b7-4a38e9c9e50d,72d08452-5371-4b0c-9afa-91b3e0447238,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,None,0.5,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ae6fbe85dcb5d844e0a27f15196bc3fb,7f88fd11f5e391fbd5b58f3080551308
a404fc6b-6723-47d6-970f-e680bc4a54c1,85a1a357-fc60-4327-95f7-40ba6e21d2e9,f389375a-9c42-4eae-9c89-17929d656630,14 tu?i,< 27 tu?i,3,Age,14,27,Nhanh - N? t? 14 - d??i 27 tu?i,3,3,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,8/17/2023,3/6/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,c6e70064303dfd8e082913cc2bf1dea0,a21f03f5e9ac0a6b6d7f9947b950ae0e
a42c937d-f793-4c25-80e3-994dc6354657,f3a62982-e429-48a7-88e6-01447b8cf8ee,1bd6264a-cef7-4a86-a70e-98df51204905,2 tháng tu?i,< 12 tháng tu?i,1,Week,8,52,T? 2 tháng - d??i 1 tu?i,3,3,ml,None,0.5,NaN,360,358,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,de6d2d0dba5c05ebdad8ec48ae149ce2,518fa032e279d3ae0d9f5b8c1837185c
a5cb1597-5f71-4685-a7ae-908c21a2f76d,37079732-7363-4a6b-b045-14274035f5db,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,,0.5,4,4,4,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6dedce933c25db0c93c67b9dec459511,4f8e1112403f482a7b1de49756a001ba
a5ccd1f2-a11d-427b-a782-b86fd155aa6b,9c87fb9d-474a-4b9a-a0d2-3a0380aaeb09,d62e0eab-e65f-471c-819f-c9c39a1e63f6,1 tu?i,,2,Month,12,12000,T? 1 tu?i - ng??i l?n,1,1,ml,C?n xét nghi?m lao t? tr??c tiêm cho ??i t??ng >12 tháng,0.1,0,0,0,FALSE,TRUE,None,12/14/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4135555de2579c01633105cc50ec16af,6ef9afae1c492642d8c68b02cae2721d
a5e2cf3a-f7f6-4812-8a68-b2f8a784c6ed,606ad97c-8dfa-4f04-8eff-888a45a17f42,d6d60800-8212-4c75-9825-953e8eb84354,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,471474d19a912318ba4b59018ab3066a,2cddb9cbf8819491877c69441689f319
a68dc3ed-9b99-4a97-a843-bddf26737008,2c85a233-8e32-44ac-a9eb-b308409c300a,f389375a-9c42-4eae-9c89-17929d656630,14 tu?i,< 27 tu?i,3,Age,14,27,N? t? 14 - d??i 27 tu?i,3,3,ml,None,0.5,NaN,120,88,FALSE,TRUE,None,2/27/2025,2/27/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4d8dc90ac4d2b5ef30217289d7986aaa,eda36b6fec4d54c206ee59a1787dcb8e
a7095c96-1d09-4daf-b761-a2c91c00eebd,66263f30-ba03-43a9-ad2c-5cbe8b852954,d1b8a266-e964-4ff2-8b49-c28bb56edf9d,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d2ea253f6a753dfcb63c9c3ea34f05bf,854e9d7de2f6a15cd561a01dd5221d61
a7bc23e3-ae9b-4089-a686-393ce94f2d0c,3793857b-e0e1-426a-99ef-a54361e2d74a,fc317bd8-72d1-4519-9c34-a43a26a98f21,2 tu?i,< 18 tu?i,2,Month,24,216,T? 2 - d??i 18 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f9f25f5411a75003f31ca010b51ff48d,0ac2a923d608698346755957c5894a77
a84454e1-2ffa-4525-9c61-4356aa81846d,30e6039a-2994-4949-95a6-05b5764789fb,e428b854-cd7e-40da-b10f-58ed7ab66a67,7 tu?i,,3,Age,7,1000,T? 7 tu?i - ch?a tiêm BH-UV,3,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,10/16/2024,10/16/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,09d8117816e1adafb2ae3408139bce11,9edb1357edbe0ef2e37d34c9f902f00a
a8830011-8b87-4b23-8819-d11573c26fb0,72c24e08-50b8-4db5-9ddb-887edea3dbe7,c831fd22-a28b-4976-a61c-d2d646d948ab,None,>3 tu?i,1,Week,0,157,Booster,1,NaN,ml,None,1,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ab9622b12ba9ef1108ec65dfe0717ddf,1c310635708874567ceb254b68bebf5a
aa18bb2b-3e5a-472e-bf91-f0a1104ceb1b,21351005-04d7-4f57-880b-aef74b4047df,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm trong da 0.1mlx2 - Sau ph?i nhi?m - Ch?a d? phòng,4,NaN,ml,,0.2,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,7ef8346295132074c5d5e003df05ba17,4fca02385be9b6d23eed8ad9f2a4cb5b
aa3f5938-ebe5-4b5e-8638-55c20777d022,e560db1e-ddda-4a7d-8d6a-f270616ded17,1bd6264a-cef7-4a86-a70e-98df51204905,>= 1 tu?i,,2,Month,12,12000,??i t??ng nguy c? - T? 1 tu?i,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/31/2024,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,7f1d407725f5566e12551db1ea4cf357,60816d1edeb47b732f684e3023038e0e
ab76f6ed-7703-44da-ba02-842affa602d8,37079732-7363-4a6b-b045-14274035f5db,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,dad643dbbbb6148dac5c1062f52a7370,71ff45803759586f7ed7e8d2559235b4
ac9c757c-eacd-460c-953f-6911559eb946,31a399b7-18da-4a44-907e-e08cc4ee1f80,b046a06e-cfc1-4327-9bfe-8efd07372dbd,24 tháng tu?i,50 tu?i,2,Month,24,600,T? 24 tháng - 50 tu?i,2,2,ml,,0.5,0,0,0,FALSE,TRUE,None,6/1/2024,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9e623fcff19df4f9c7661e9e92b247c8,05ebb82928321b44049eb4103be4dc8d
adc05d7e-e478-4831-b271-3793cd759a5d,fec81951-c57a-46aa-bdac-77584589cb2f,5708d1a5-28ee-43a4-9374-23b8f6799c7c,9 tháng tu?i,D??i 18 tu?i,2,Month,9,216,T? 9 tháng - d??i 18 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b2b47477cfd980e955eb4fb5b0b9a33c,269f7fe53f8ffad7d92f6735df0476c0
addc117c-ca51-4ab8-88de-3f462a296a57,b0d56dfa-d8b9-4ebb-9ec7-0cd62ffc1e5f,ad980c82-0ed4-4793-a7e6-3b74ab3d3db7,18 tu?i,< 50 tu?i,3,Age,18,50,Suy gi?m mi?n d?ch t? 18 - d??i 50 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,10/4/2024,11/7/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,709986bbfe75471bb982d813f039e02d,39929ab47eb068d84024e3c7f99a3150
ade8efbe-a5ce-4f92-9fa8-16413ad761a0,401f9529-8ae0-4e0c-a74a-10f3dcc492fb,6095081d-1991-4abd-ad81-ae6c94b10b18,6 tu?n tu?i,< 6 tháng tu?i,1,Week,6,26,T? 6 tu?n - d??i 6 tháng tu?i,4,4,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,11/8/2025,11/10/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,effec6045bd62031eee113a33e77b44a,5eeaae0e59414bd76b59892e1c707a40
ae6955eb-31a6-4720-8a8a-9f324f84591b,454738ab-941f-4611-816f-709a151e6f4a,f9ddf651-e433-4e7c-8786-745cf4307d32,6 tu?n,24 tháng tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,02177bc5104694d5b7448921b46eb9be,8a339b5667a594b287d20f2e71fcdb9a
af45b766-862b-4691-8849-8411c580f561,9ae47840-a7cd-48cb-8baf-a0279d5e76a9,14db8357-1a27-42f9-8b60-c5b6ccd7e78b,9 tháng,,2,Month,9,12000,T? 9 tháng,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5ee1387573018d4b3dcb22c4251b8c0b,7afc8d6594d9267ec6da290ea4aa1934
afdd22e6-4022-4dce-8e9d-ce92a3c16640,ec93c537-8b5d-47a4-9e7f-3c3ac7b496a1,c831fd22-a28b-4976-a61c-d2d646d948ab,12 tháng tu?i,36 tháng tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,None,0.5,14,14,14,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bda0fe68b26af7320002b63719284814,70c60eb31eef042b5b4f9e69315c9634
afefe7fd-b015-4030-9869-323db14a5e6c,f3a62982-e429-48a7-88e6-01447b8cf8ee,1bd6264a-cef7-4a86-a70e-98df51204905,2 tháng tu?i,< 12 tháng tu?i,1,Week,8,52,T? 2 tháng - d??i 1 tu?i,3,3,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2cdc40ee270d6aca84d4e3944b9d88f9,da93406dd9efa8ba4fe2f6bb4c729a5b
b0ea8ee0-70e0-40f4-a0b2-7ae0bb1a2004,83e828b8-0063-4b23-af74-9cadf1861e0c,d2185439-42f0-4734-be8c-4e0c122bc48a,10 tu?i,None,3,Age,10,1000,T? 10 tu?i tr? lên - ch?a tiêm,3,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3768923c46c5049b38c23fb44f50e88f,28849b3ddfcbc4432c31a14b54688faa
b1c6aefa-83fb-4d6b-80a5-4e2f9e48cb68,8f9f4e57-6f40-417b-b94f-ac39323d2254,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a3d7910e72d15f4251b03e5c94c6bc25,20f750811f7343c3f640dc9ad1f0a6e4
b1d6ba92-4874-4430-9935-0dc5576db6b5,92026a83-14e0-48f3-ae02-fc11e1cb3814,c85f8ba6-bb27-4deb-a834-1c4466d83113,9 tu?i,,3,Age,9,1000,T? 9 tu?i,1,NaN,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,54d5c1aeefc42945be052eda51fa43c7,b9bff560a677b0f89a18387d0a48216d
b2045f63-1d26-43c8-97c1-a6843934c236,1457f8a2-c9b1-4fbf-806f-13a0b0d850ee,e428b854-cd7e-40da-b10f-58ed7ab66a67,>= 7 tu?i,,3,Age,7,1000,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,10/16/2024,10/16/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d70e22b9729e06d5c554889463b9877f,b651cecd873ad79a2bade6d847c02526
b2689b17-527c-40f0-b86b-07f22874bf44,da6171f4-c61e-4ff0-832a-999f76a5d0a4,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Tiêm nguy c? cao,4,NaN,ml,None,1,NaN,300,298,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2040379d0c81394409f72ffede84b1cc,c5f252e5695a03cdc9911704b2e560cd
b2892bd8-79b5-4a34-b847-480407d176d0,cd0750c3-137d-44d1-ace9-636b0d85585b,f4b7e4be-1758-4d3c-9244-8564c6680e23,3 tu?i 1 NGÀY,49 tu?i,3,Age,3,49,Trên 3 tu?i - 49 tu?i,2,3,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f9110dad32992e7329115edfa6f89494,e1dcf6dc9dfd9d60801e71922b0ef768
b2892d0f-cdcf-4a64-80a7-a74f07c04c08,9d5d3525-1245-4165-b25a-302b0addce86,4912c9b0-bb38-4aea-9635-cedb8c3aec9d,16 tu?i,,3,Age,16,1000,T? 16 tu?i tr? lên,3,3,ml,None,1,NaN,150,148,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f3b94cfbb95702f3b24cae0d11cd0b12,3920335e614c82e16526f5d630685790
b295f6d0-ea96-4c81-a55c-ea4c24bc2f17,bf4f4641-890e-44e7-9fae-8dd0cf13ab7e,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Suy gi?m mi?n d?ch,4,NaN,ml,None,2,30,30,28,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,eb1c1fc065cda3f5eecf70817d3fad30,bc70ec18031ccf53f569a254947839d7
b2ed3541-310f-4ba3-8620-ada09ce46640,2059d31c-36f3-4308-a4d6-50fb04465d26,c07b5616-0b15-457e-b33d-2d39098fd81e,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,37b048d4c95a3451bd3c2966881d96ca,2701c21b40d3bc433f2b0740ff69a92e
b3101832-1dce-405b-b39c-b0a20cc48ed6,cbb4a116-3817-4680-be72-ca0f699ecc74,7067ae7c-beac-45be-9b3f-dc7b05486620,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i P? 2+1,3,3,ml,None,0.5,0,0,0,FALSE,TRUE,None,2/6/2026,2/6/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bd208dede820091993e70aebe3a44f97,d934119bf9fd71a1190ca7de4693d075
b317895a-eb26-453b-bb26-02ef236f5dc1,5920babd-6496-40d9-9943-9da6a5bca29a,f7b6a56f-eb21-45e8-af79-ace66797ded2,2 tu?i,,2,Month,24,12000,T? 2 tu?i tr? lên,1,1,ml,,0.5,0,0,0,FALSE,TRUE,None,4/15/2025,4/15/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f739e417b47e56654acab414f83bd742,6ce67afade07ea8ccd5ecac89c10fc07
b3cd9ac1-1b2f-4d2f-8d34-a1b72ea7e410,60d63510-dd5f-410c-ae7b-6956711a4b86,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,>= 6 tu?n,2 tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,NaN,360,358,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2f23a7f6b20f4b5f9a7bfc9c9bf32943,3db0e5c93204f3899cf2aa9f814099c6
b41a13e4-c98c-4202-ba17-96941c8b53d9,009e0fd2-1b5c-4057-8169-1e4a9162de40,c7c2847b-44d5-4f22-a6ca-f60eda429687,,,0,,0,0,Ph? n? mang thai,2,NaN,ml,None,0.5,0,0,0,TRUE,TRUE,None,7/31/2024,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b98602b466ccd5c2816b2f58a1341bbb,0bdaca44d6e4314d222dab3a4ab4950e
b45ac907-67f8-4ca3-a601-1b43e012fa6f,4e4a575f-cddb-4bac-ba8d-f350d68519ea,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Thông th??ng,3,NaN,ml,None,1,0,0,0,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,3846fd9a4c45a431e7b61efcb9a9b98a,3390d4310ec416e180a35285f7fd3ffa
b4944d29-9a46-4926-a0bd-1db7d1323d3c,465a2c70-2895-4c3f-87eb-10506c306d18,6cbc7463-9db7-40c2-91dc-1478d50b9773,10 tu?i,< 65 tu?i,3,Age,10,65,T? 10 - d??i 65 tu?i - ch?a tiêm,3,NaN,ml,None,0.5,NaN,3600,3598,FALSE,FALSE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0bb452d623342419de7d1980bdd7d2a4,240e122f2e83ccda016543d74f04f93a
b59216cc-db50-4a11-b62b-079e048b7c8d,6fbc57b5-4402-4b2a-be2a-b70ff70259e4,994195b8-647a-4107-a282-bc4f20aebb67,7 tu?i,10 tu?i,3,Age,7,10,T? 7 tu?i - 10 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/5/2024,7/5/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,927975255b83c13d7d6e101b452430ba,ae0aed0e4de3bc052b620d55848b1405
b6378a27-e206-4917-96ce-97dec158bad4,606ad97c-8dfa-4f04-8eff-888a45a17f42,d6d60800-8212-4c75-9825-953e8eb84354,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,793239af1762b1aeb0fce5269af73bb3,10d01ce5f9adee4375aeb27b41a96911
b770831b-7bad-4e95-ba00-4d8f49502fff,cd0750c3-137d-44d1-ace9-636b0d85585b,f4b7e4be-1758-4d3c-9244-8564c6680e23,3 tu?i 1 NGÀY,49 tu?i,3,Age,3,49,Trên 3 tu?i - 49 tu?i,2,3,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,849db0645a8a304ac539b8ff91d231f9,9e44c54924016fae4728b756cace5876
